Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,High_Incidents_Count,Medium_Incidents_Count,Low_Incidents_Count,High_Last_5Months_Incidents,Medium_Last_5Months_Incidents,Low_Last_5Months_Incidents,Average_Vessel_Age,Cargo_Type,Port_Condition,Weather_Condition,Piracy_Risk,Port_Infrastructure_Quality,Historical_Incident_Frequency,Operational_Disruptions,Navigational_Risks,Regulatory_Compliance,Crew_Experience_Level,Ship_Maintenance_Records,Insurance_Coverage,Cargo_Value,Ship_Type,Route_Duration,Incident_Severity,Previous_Safety_Awards,Training_Programs,Emergency_Response_Plans,POL_Code,POL_Region,POD_Code,POD_Region,Transshipments_Count,Average_Transshipment_Days,Transshipment_Risk_Level,Carbon_Emissions,Incident_Date,RiskScore
5764.535356690752,14.585938215319391,20.152209250608692,6,1,2,1,0,0,2,11.962917894727623,hazardous,well-maintained,stormy,low,good,0.4729043345343775,strikes,clear,compliant,13.08709388882206,overdue,none,1673909.6375762883,container,22.694018458525328,minor,yes,regular,in place,POL2,Region1,POD4,Region3,2,2.6897124716407474,medium,72.32930341225918,2022-06-14,High Risk
8822.175533150097,15.720202482231892,26.936359983465984,7,1,3,1,0,0,1,16.78165143870028,non-hazardous,poor,stormy,high,excellent,0.1807666211216049,strikes,shallow waters,compliant,7.91062116756447,up-to-date,partial,1640195.512318757,container,31.875404734638277,major,no,regular,in place,POL1,Region2,POD4,Region3,1,5.670430940438614,low,107.12498730992868,2022-05-19,Medium Risk
6008.867743962529,23.84012621394893,32.768558306290345,1,0,5,1,2,0,0,14.626810417323698,hazardous,poor,stormy,medium,good,0.4898887915581663,strikes,clear,non-compliant,14.837280878197257,up-to-date,none,1381050.8293890648,bulk carrier,21.76776935026096,minor,no,irregular,in place,POL4,Region2,POD3,Region2,3,3.562061137414249,high,97.63158835906479,2022-10-12,Low Risk
8155.049656356735,21.40261213962451,36.799152263121506,4,1,2,2,0,3,1,6.362249213671145,non-hazardous,well-maintained,stormy,high,fair,0.6978358417977125,none,shallow waters,non-compliant,8.447654259197641,overdue,full,1210866.8033216735,container,32.208490037177086,major,yes,irregular,not in place,POL2,Region3,POD1,Region2,2,4.704378845618246,high,129.05468746438552,2022-03-10,High Risk
8486.139234327664,19.6111282708435,31.37437989510211,4,1,2,1,0,2,1,22.805918685319725,hazardous,well-maintained,stormy,low,poor,0.3506749645056904,none,congested areas,non-compliant,7.978927544847508,up-to-date,full,1390434.0754841082,container,27.94960354488123,major,no,irregular,not in place,POL4,Region2,POD4,Region1,1,5.622677919585687,high,127.94402263724069,2023-06-15,Low Risk
7860.85378281839,22.515486893680254,12.231828042238895,5,1,1,1,0,5,0,13.407817660676745,hazardous,poor,stormy,low,fair,0.6200313657720183,none,clear,compliant,8.830127990803742,overdue,none,1105576.3030642057,container,24.295239243240893,critical,no,irregular,in place,POL1,Region1,POD4,Region2,2,0.9310976523594316,medium,146.1626809578452,2022-01-01,Low Risk
6821.047362410352,14.596148211706284,40.45893822262164,4,3,3,0,1,1,2,17.00965437451308,non-hazardous,poor,calm,low,excellent,0.4750102105165056,none,shallow waters,compliant,10.397678763018938,overdue,full,1710815.2901229367,bulk carrier,26.190014293656994,major,yes,regular,in place,POL3,Region1,POD1,Region3,1,4.202065021495836,medium,88.78604133689169,2022-02-18,Low Risk
7384.900985348841,20.444639643540985,14.996049265286151,5,0,2,3,1,2,1,13.983680287951515,non-hazardous,well-maintained,stormy,medium,good,0.9982771595475795,port closures,shallow waters,compliant,6.866601766593979,up-to-date,full,1806951.7466550847,bulk carrier,25.71627838015626,critical,no,irregular,not in place,POL2,Region3,POD4,Region3,1,3.3153057183045407,low,171.12359567946407,2023-12-29,High Risk
8202.47640410178,21.105159990775864,32.85958134784767,5,1,1,0,0,2,1,5.2414811574034585,non-hazardous,well-maintained,calm,medium,poor,0.5775755453710416,strikes,shallow waters,non-compliant,9.332007137564178,overdue,partial,1759228.5059822514,container,28.327505345883075,critical,yes,regular,not in place,POL2,Region1,POD1,Region1,0,5.482623520969325,medium,90.55856506652388,2023-01-02,Low Risk
7081.545714333473,23.24325738687773,34.45677775466029,7,1,0,0,0,3,0,3.6213167362285095,non-hazardous,well-maintained,stormy,medium,excellent,0.30353308360570735,none,congested areas,non-compliant,12.192003169659472,up-to-date,none,1513992.0052839546,container,26.399965188628403,minor,yes,irregular,not in place,POL4,Region2,POD4,Region2,1,6.034872085257888,medium,130.69085368773472,2022-09-10,Medium Risk
7276.716482438859,19.30019708561286,57.11547093560178,1,0,1,2,0,1,0,9.545034336481727,non-hazardous,poor,stormy,high,poor,0.7642874882128469,port closures,clear,compliant,11.522964713542711,up-to-date,partial,1466357.6368162995,container,23.94278287979938,critical,yes,regular,in place,POL2,Region3,POD2,Region1,0,2.6548591592518136,low,74.45624886275161,2022-01-02,Low Risk
7982.954743692019,22.472371693343334,30.31634089996272,4,1,4,1,1,0,0,10.924812881162593,non-hazardous,well-maintained,calm,low,poor,0.45028149390456923,port closures,shallow waters,non-compliant,12.710500874910696,overdue,none,1597879.2359838574,container,25.069777875782282,critical,yes,regular,in place,POL3,Region1,POD4,Region3,1,2.986173223348053,high,94.61511997950255,2023-09-24,High Risk
7054.188373017552,20.21512282265454,30.237582045359392,9,1,2,2,0,2,1,9.901964803333374,non-hazardous,poor,stormy,high,poor,0.2506508040835758,strikes,clear,compliant,8.60909118712139,up-to-date,full,1066827.9599630213,bulk carrier,22.470938875396918,critical,no,regular,not in place,POL3,Region2,POD4,Region1,2,4.473178641644624,high,88.54562340572357,2022-04-18,Medium Risk
7032.87072235172,21.63332126237924,43.85941994285939,3,2,1,0,0,0,0,12.431790827661453,hazardous,well-maintained,calm,low,excellent,0.7655366397256638,none,clear,non-compliant,8.356490536467387,up-to-date,partial,1958152.969648766,bulk carrier,28.089467926802612,critical,no,irregular,in place,POL4,Region3,POD1,Region1,3,3.1360427300750464,medium,109.23194871964748,2023-08-22,High Risk
9438.217001446155,23.175234997078853,27.89942984163829,2,0,0,2,0,2,0,6.152062895944523,non-hazardous,poor,stormy,low,fair,0.7742681446976438,none,congested areas,compliant,8.481752396516058,up-to-date,none,1636035.407604247,bulk carrier,21.782665492605055,major,yes,regular,in place,POL2,Region3,POD2,Region1,1,3.6329750657212587,low,106.71426948511191,2022-11-25,Medium Risk
11128.613648426273,25.494135220991318,35.25647828645005,11,2,3,0,0,1,2,10.951115229466174,non-hazardous,poor,stormy,low,excellent,0.7456815331605553,strikes,shallow waters,compliant,2.999997493618925,up-to-date,full,1393355.9946469632,bulk carrier,28.732669686634424,critical,yes,irregular,in place,POL4,Region1,POD2,Region2,1,3.4628730539495294,high,77.03433789279225,2022-08-28,Medium Risk
10454.287966983371,20.4518157185582,29.074248860946458,3,2,2,1,2,3,0,25.56647796086284,non-hazardous,poor,stormy,medium,excellent,0.6214458187096915,port closures,congested areas,compliant,7.174948593747876,overdue,none,1418756.1109928056,bulk carrier,20.910263159281527,major,no,regular,not in place,POL3,Region2,POD2,Region2,0,2.9298772603062373,medium,138.31871689240867,2022-03-31,Medium Risk
7878.603495324585,22.83503369532615,15.433527462168158,2,1,0,0,1,3,1,15.320101380278853,hazardous,poor,calm,high,excellent,0.5762418082205701,none,congested areas,compliant,9.883891173152637,overdue,full,1470942.5326567614,container,24.451801398426692,major,yes,regular,in place,POL2,Region1,POD4,Region1,1,4.249561940555611,low,87.73838650333745,2023-11-24,Low Risk
8626.333555906825,21.017431398408732,46.07408755480615,3,0,5,2,1,1,0,10.446373820817602,non-hazardous,well-maintained,calm,high,fair,0.7181688462557804,port closures,congested areas,non-compliant,9.526597954565643,up-to-date,none,1798071.9057461931,container,24.798786174207777,major,yes,irregular,not in place,POL2,Region1,POD4,Region2,2,4.72785878213192,low,82.08060645963124,2022-06-14,Low Risk
8836.471309641318,17.037408897382036,25.877878426491723,8,0,0,0,1,3,1,12.963846124509306,hazardous,well-maintained,stormy,medium,fair,0.5060584332007746,port closures,congested areas,compliant,8.157313075021914,up-to-date,none,2037285.2489107668,bulk carrier,29.235891945766802,critical,yes,irregular,not in place,POL3,Region2,POD2,Region1,1,4.520278302331171,low,100.39569656964376,2023-05-13,Low Risk
9732.192916373198,24.64670800090492,21.999021964773227,5,1,1,0,3,2,1,6.11688527296411,non-hazardous,poor,stormy,low,fair,0.7891088056749122,strikes,congested areas,non-compliant,12.657795259761619,overdue,full,1443231.5587891936,container,24.888512802604975,major,yes,regular,not in place,POL3,Region1,POD2,Region2,2,4.009740322582162,low,101.80916706427907,2022-05-01,Low Risk
6636.773192445693,18.296442732512425,25.170995625391367,5,1,1,2,2,1,0,14.740586075752608,non-hazardous,well-maintained,stormy,low,poor,0.6592833691130804,strikes,congested areas,compliant,7.356477155455133,overdue,partial,875467.2440818532,container,27.540666895264334,critical,no,irregular,not in place,POL1,Region2,POD1,Region1,2,2.5357775295752365,high,82.80697442308731,2022-11-17,Low Risk
6001.704207978641,22.021766036856285,37.12487942582757,4,0,2,1,1,2,0,11.898262775662388,non-hazardous,poor,calm,high,excellent,0.7264580966507801,port closures,congested areas,compliant,7.968127936957395,up-to-date,none,1320693.5349296306,container,22.01821020835907,minor,yes,irregular,in place,POL4,Region2,POD4,Region1,2,4.5113038592586605,high,92.96939503751479,2022-10-10,High Risk
6950.9499594578065,18.3682903754969,51.299158116110426,3,1,3,0,0,2,1,19.960515316180484,hazardous,well-maintained,calm,medium,poor,0.3661030636922534,none,shallow waters,non-compliant,6.4529958600479596,overdue,none,1594297.432837602,bulk carrier,27.115232706893522,minor,no,irregular,in place,POL4,Region1,POD3,Region2,0,4.19059968606845,medium,105.46684809991564,2023-11-08,Medium Risk
9257.651148858115,16.410757404222934,29.74031018702068,3,1,1,1,0,1,0,16.126619326352667,non-hazardous,poor,stormy,low,fair,0.6068562953184472,none,congested areas,non-compliant,6.001448977821087,up-to-date,none,1045191.6331379969,container,26.227016821984108,critical,no,regular,in place,POL1,Region3,POD2,Region1,3,3.6939662130902318,medium,62.740804899037464,2022-11-20,Low Risk
7991.492645678301,26.309358919141975,27.325230464325262,5,0,4,1,1,3,2,13.375231362454333,non-hazardous,poor,stormy,low,poor,0.38055890282294064,none,shallow waters,compliant,9.971808206404141,up-to-date,partial,932178.3120085323,container,20.734177184986372,minor,yes,irregular,in place,POL4,Region1,POD2,Region1,2,4.4497168922803985,low,137.01572345352793,2022-01-05,Low Risk
8144.47182600559,20.386975216587942,24.73901145254361,2,0,5,0,0,1,0,10.302128095798691,hazardous,poor,calm,high,excellent,0.6171890748366372,port closures,congested areas,compliant,11.647431928058664,overdue,partial,1361441.8718291544,bulk carrier,21.967086250039298,major,yes,regular,not in place,POL2,Region3,POD4,Region3,3,3.4260854363419027,low,114.20302969192444,2022-11-15,Low Risk
4939.03711453906,30.164522230871032,28.4557906848499,3,0,3,0,1,2,0,11.002447460818663,hazardous,poor,stormy,low,fair,0.5603268491917138,port closures,clear,compliant,8.168735687480185,overdue,none,1122115.0648078923,bulk carrier,19.937707257050633,critical,no,irregular,not in place,POL3,Region2,POD2,Region2,1,5.891491507423183,medium,91.07629323513034,2022-04-29,High Risk
7145.099360156272,24.62452913480095,38.61958266013366,3,1,1,0,1,3,0,13.438353238435964,hazardous,poor,stormy,low,fair,0.8180724158430894,port closures,congested areas,non-compliant,6.144998063121823,up-to-date,full,1119683.043140868,bulk carrier,24.44895178014109,critical,no,irregular,in place,POL4,Region3,POD3,Region3,3,3.0553148429993495,low,93.79946609483672,2022-07-25,Low Risk
8316.384074308526,18.44206302090281,31.4327560350241,5,2,2,2,1,1,1,5.647178483851068,hazardous,well-maintained,calm,low,excellent,0.7988887235952556,strikes,shallow waters,non-compliant,8.060411647506445,overdue,partial,1716702.2423202714,container,12.94590820428617,major,no,regular,in place,POL2,Region3,POD1,Region1,2,2.4026906592765505,low,83.72726400081795,2023-05-02,High Risk
8263.79558142526,12.17470895592853,41.9547513976604,3,2,0,1,0,3,0,9.913257261496465,hazardous,poor,stormy,high,fair,0.32251305748919146,none,clear,non-compliant,10.54513776116358,overdue,none,1462120.2956755187,bulk carrier,15.764835556643526,major,yes,regular,in place,POL4,Region2,POD3,Region1,0,3.7938921483859205,high,88.56442474274905,2022-12-19,High Risk
7830.083077924682,18.511612741068625,25.928474894714352,4,1,4,0,1,3,0,6.846220792314298,hazardous,well-maintained,calm,medium,excellent,0.6086894260471206,port closures,clear,compliant,5.791967737703395,overdue,none,1435443.9654589694,container,28.85031381808377,critical,no,irregular,not in place,POL4,Region2,POD2,Region3,0,3.7748894806872757,low,96.36555060952047,2022-09-01,Low Risk
7791.704044960676,18.205709028892926,18.665576582731383,2,1,1,1,0,0,1,2.3703185603303627,non-hazardous,poor,stormy,low,good,0.6538414659341516,strikes,clear,non-compliant,9.467255218775387,up-to-date,partial,1717844.930561491,bulk carrier,24.248617020824483,critical,no,irregular,not in place,POL1,Region2,POD3,Region2,1,3.617159447906538,high,74.68425344180595,2022-08-11,Low Risk
7148.804879261736,25.763061713299464,28.17205646693268,4,1,0,1,1,0,0,13.505089732677865,hazardous,poor,calm,high,excellent,0.47444357176504415,port closures,congested areas,compliant,6.136528340574509,up-to-date,full,1411669.4624674902,container,22.51733739954918,major,no,irregular,in place,POL1,Region1,POD1,Region3,2,3.426071510447076,high,99.56266976681421,2023-08-29,Medium Risk
6360.838677429996,29.188572060004503,28.827271552495894,5,0,2,0,2,0,0,14.932468291309036,non-hazardous,well-maintained,stormy,high,poor,0.6946606756002387,strikes,congested areas,non-compliant,8.790419578346913,up-to-date,partial,975516.0838407907,bulk carrier,29.174971062421754,major,no,regular,not in place,POL1,Region3,POD2,Region1,1,4.345183111974182,high,80.53490312888829,2023-06-24,Low Risk
8699.725515700688,19.570024490364904,31.429066391184502,4,1,0,0,0,3,0,17.691170832370272,hazardous,poor,calm,medium,excellent,0.4030100834477799,none,clear,non-compliant,7.418099768739664,up-to-date,partial,2083071.1661766996,container,23.95645433145939,critical,yes,regular,not in place,POL1,Region2,POD4,Region1,2,3.617900337521232,high,95.07269100896568,2023-10-22,Low Risk
10018.048939437595,19.31734511466393,23.743743040894632,5,3,5,0,0,2,0,24.623090144609783,hazardous,well-maintained,calm,medium,excellent,0.7050197287761909,port closures,shallow waters,compliant,7.605217266791215,overdue,full,1091573.1561702813,bulk carrier,22.103993576620304,minor,yes,regular,not in place,POL3,Region2,POD4,Region3,0,3.913679960884624,low,131.18050365253808,2022-05-30,Medium Risk
9446.447635856759,20.957437659181267,18.467357465598788,5,2,4,0,0,1,0,9.410881595050895,non-hazardous,poor,calm,low,fair,0.724058755020954,port closures,congested areas,compliant,8.074772163394197,up-to-date,none,1887938.8512654747,bulk carrier,31.7792011190358,major,no,irregular,not in place,POL3,Region1,POD2,Region1,2,3.092152764422055,low,93.41353498952311,2023-09-22,Low Risk
8260.308692707906,14.841080571712014,22.96502444528899,7,2,2,1,2,2,1,16.241194278626036,non-hazardous,poor,calm,high,excellent,0.613755496325865,none,clear,non-compliant,8.080526981230095,overdue,full,1944168.7156928978,bulk carrier,28.99980166265405,major,yes,irregular,not in place,POL4,Region3,POD4,Region1,1,4.265898825740446,medium,104.21501158096581,2023-03-15,Medium Risk
7090.0833304632315,18.864696917409642,35.68067777828374,4,0,3,3,2,1,1,16.824139490490488,hazardous,poor,stormy,medium,poor,0.5989506764483657,strikes,clear,compliant,6.031403350594564,up-to-date,full,1271849.9800529738,container,25.73800998800532,major,yes,regular,not in place,POL3,Region3,POD4,Region2,0,3.874485451010342,medium,145.86386181551734,2022-07-19,Low Risk
5244.066023391504,25.746776084345456,32.88870738161446,8,2,5,2,0,2,0,14.780188950808576,non-hazardous,poor,calm,high,good,0.8954046476043501,none,clear,non-compliant,13.610484345561149,up-to-date,none,1101991.4494238254,bulk carrier,25.41214242500873,minor,no,regular,not in place,POL2,Region1,POD2,Region1,5,3.322871355211632,low,103.99021506563278,2022-09-16,Low Risk
8148.466291136509,22.008545154075946,31.756383622422938,1,2,4,0,3,2,3,10.861646251631074,hazardous,poor,stormy,low,fair,0.5779475248904357,strikes,shallow waters,compliant,12.675866763229468,overdue,full,1442567.1530716685,bulk carrier,22.00279474418614,critical,yes,regular,not in place,POL1,Region2,POD1,Region1,1,4.420382796289488,medium,77.18685858862713,2023-01-25,High Risk
6410.638455519039,14.751820665448971,35.80396137820226,4,0,3,3,1,2,1,17.482412040955587,hazardous,well-maintained,stormy,medium,fair,0.5681354660686151,none,shallow waters,non-compliant,4.585073703773212,overdue,full,1206170.8479424282,container,19.625325137333213,critical,yes,irregular,in place,POL1,Region1,POD1,Region3,2,4.872456122518875,medium,62.51108485909736,2023-11-28,Low Risk
5377.3239144553445,25.34508536549759,24.870680069046127,4,1,4,0,0,0,1,10.509249965211207,hazardous,well-maintained,stormy,high,poor,0.19727937038111587,strikes,clear,compliant,11.342863478115163,overdue,partial,1548966.8204372239,container,18.840635041757434,critical,no,regular,in place,POL3,Region1,POD4,Region2,1,5.19605936868624,medium,111.16089862296118,2023-07-05,Low Risk
10076.562463036204,16.260318704708357,30.14979723037854,6,0,2,0,0,2,3,6.454476967570188,non-hazardous,poor,stormy,medium,good,0.7855532843493516,port closures,congested areas,non-compliant,10.846242016828583,up-to-date,partial,1963655.5300911823,bulk carrier,31.557331438888657,major,no,regular,in place,POL1,Region2,POD1,Region3,3,1.4247104957678882,low,125.68797580598336,2022-09-17,Low Risk
8012.5318141343805,19.28164927870702,39.11648056478984,5,3,5,1,1,2,0,13.48766733175044,non-hazardous,well-maintained,stormy,low,fair,0.4831049560627707,port closures,congested areas,non-compliant,15.645590133434146,overdue,partial,1490254.8323261978,bulk carrier,21.53348975180721,critical,no,irregular,not in place,POL2,Region1,POD4,Region3,1,3.642935013546848,high,45.49951506289135,2022-10-18,Low Risk
8496.6716913193,21.118791809722804,28.92490759284308,3,2,2,0,0,2,0,15.346894514536466,hazardous,poor,calm,high,excellent,0.48352152762679346,strikes,shallow waters,non-compliant,7.013986162395932,overdue,full,1847870.0039430938,bulk carrier,24.51330739977581,major,no,irregular,in place,POL3,Region1,POD2,Region2,3,3.209013365197297,medium,129.38860893987794,2022-07-01,Medium Risk
7650.469581917353,21.310135180569787,53.236285351159,6,0,0,3,2,2,0,18.220532390038436,non-hazardous,poor,stormy,low,poor,0.5978613638953555,port closures,congested areas,compliant,8.827159182093329,up-to-date,full,1464123.626954406,bulk carrier,27.04979557652309,minor,yes,irregular,in place,POL3,Region2,POD4,Region2,2,2.469609360221652,low,67.63011996294594,2023-11-29,High Risk
7348.708296879855,13.726810432490488,18.178792918807762,8,0,3,0,1,0,0,18.263830097789917,non-hazardous,poor,calm,medium,excellent,0.5688512768931279,strikes,shallow waters,compliant,14.081204513215436,overdue,none,1903934.7288039299,container,22.271069609020632,major,no,regular,in place,POL1,Region1,POD2,Region2,0,4.252307524781764,low,93.52500977865665,2022-07-19,Low Risk
7404.615802627479,19.36751589895551,43.36071740687803,5,1,0,0,0,1,1,12.871185035252006,hazardous,well-maintained,calm,high,excellent,0.5545767431847137,strikes,clear,compliant,17.1962116580379,up-to-date,none,1207751.2389766206,bulk carrier,26.827900887758837,minor,yes,regular,not in place,POL4,Region3,POD4,Region3,1,4.355798976167087,high,86.01016860931081,2022-09-06,Medium Risk
6831.228724175302,18.274298979778038,35.78174699421694,2,0,0,1,1,1,0,10.656281155596794,non-hazardous,well-maintained,stormy,low,excellent,0.5703427236146292,port closures,shallow waters,non-compliant,11.158545858980384,up-to-date,none,1168807.2575278322,bulk carrier,23.200972583490575,major,yes,irregular,in place,POL3,Region3,POD4,Region3,2,4.635053259107119,low,125.5355836080513,2023-04-22,Medium Risk
9738.030948401682,22.10288678852762,32.8771941920353,4,1,2,2,2,5,3,16.45335931895121,hazardous,well-maintained,stormy,medium,excellent,0.9822451827028141,strikes,shallow waters,compliant,13.281031910797022,up-to-date,none,1454452.8606851958,bulk carrier,30.976420945154082,critical,yes,regular,not in place,POL2,Region1,POD3,Region2,0,3.1588817826429567,high,80.96707048748975,2022-02-20,Medium Risk
6819.388444253977,22.144463354525094,34.58877060837026,2,1,2,1,0,2,0,17.9318624842741,non-hazardous,well-maintained,stormy,high,excellent,0.5914937325989658,none,shallow waters,compliant,6.582516395676341,up-to-date,partial,1660679.5132068736,bulk carrier,29.03426091656897,minor,no,irregular,in place,POL2,Region2,POD2,Region1,3,2.080027270843668,low,66.07705615908468,2023-06-14,Medium Risk
6017.704405946874,23.853255741313525,28.683294416681672,4,1,1,0,0,1,1,5.340369726047267,hazardous,well-maintained,calm,high,poor,0.49590840288070515,strikes,congested areas,compliant,12.621416121406781,overdue,partial,1712198.4567881457,container,18.521196433580524,major,yes,regular,in place,POL2,Region3,POD4,Region2,1,3.4394616935793274,medium,92.32564523288066,2022-12-30,Low Risk
8794.684262420644,20.15438021219663,30.050465640793096,6,0,1,0,1,1,1,12.692067926504679,non-hazardous,well-maintained,stormy,high,fair,0.7087959318313045,strikes,shallow waters,non-compliant,17.876298301844717,overdue,none,1865434.6311049066,bulk carrier,21.784178521923906,major,yes,regular,not in place,POL1,Region3,POD2,Region1,3,5.478135477547248,medium,88.32024150664631,2022-08-21,Low Risk
7243.612143640907,19.099868487487846,35.31181229647552,0,1,5,1,0,2,1,16.852353848977533,hazardous,poor,calm,high,excellent,0.4271020253702902,port closures,shallow waters,compliant,9.678843614542206,up-to-date,full,1430972.8824884726,bulk carrier,28.547686757565298,major,yes,irregular,not in place,POL2,Region3,POD3,Region2,1,1.9645352730955956,low,108.314038632222,2023-05-13,Low Risk
5597.903125172108,20.157990727842915,22.613154943184192,5,0,2,0,0,1,2,15.057583597949979,hazardous,well-maintained,stormy,high,excellent,0.23404868384151073,port closures,congested areas,compliant,8.673568156193419,up-to-date,partial,1886247.5402555536,bulk carrier,17.653787687260014,minor,no,irregular,not in place,POL1,Region3,POD2,Region3,1,5.390421803678608,low,99.93052012910394,2023-01-15,Low Risk
8965.115491693594,17.53942772686967,46.50369857145241,5,2,1,0,0,1,1,12.686820334074502,hazardous,well-maintained,stormy,high,excellent,0.6161824291860724,strikes,shallow waters,non-compliant,15.975380469600305,overdue,partial,2388567.7185285236,container,19.97846431890198,major,yes,regular,in place,POL1,Region3,POD1,Region3,0,4.445881253932977,high,90.60259878915907,2022-10-11,Medium Risk
6333.966691357685,18.23916269912877,38.862819398641626,4,2,3,2,0,0,1,9.830483078469598,non-hazardous,well-maintained,stormy,medium,good,0.9705032481262842,strikes,congested areas,compliant,9.035447339950885,overdue,full,1536797.3774505283,container,25.958913881061523,minor,yes,irregular,not in place,POL1,Region2,POD2,Region1,1,3.711512685595639,medium,34.445611445109535,2022-11-11,Low Risk
9548.497024785807,12.888489655950593,42.68941271823349,2,1,2,0,1,1,0,4.223788773563181,non-hazardous,poor,stormy,low,good,0.8040749826809432,none,clear,non-compliant,11.962704344201732,overdue,full,997332.2103877559,bulk carrier,28.168841903085838,major,no,regular,in place,POL1,Region3,POD1,Region1,4,2.128013797405991,high,88.41902890484107,2022-08-30,High Risk
8037.985028262588,15.605051257312837,44.95055315963765,6,3,1,0,0,3,0,15.069608992017105,hazardous,poor,stormy,medium,good,0.47460149932735624,none,clear,compliant,6.890989947913878,up-to-date,full,1251539.3699208272,bulk carrier,32.868798112972684,minor,no,regular,not in place,POL2,Region1,POD1,Region3,2,4.640531322645275,high,127.62369410526986,2022-06-21,Low Risk
7201.082039095779,15.552827385645614,30.70452458906499,3,2,1,3,1,4,1,23.605286051661984,non-hazardous,well-maintained,calm,medium,fair,0.7732358453315071,strikes,shallow waters,compliant,11.68490824577795,overdue,partial,1189972.2460512782,bulk carrier,29.390746274128315,minor,yes,regular,in place,POL1,Region1,POD4,Region3,1,3.097802132494814,low,125.8720767095939,2022-12-04,High Risk
6936.2747776465185,14.165191550099134,39.10913371010903,1,1,1,5,0,3,0,14.836825219347295,non-hazardous,well-maintained,calm,low,poor,0.5843744704220085,strikes,congested areas,compliant,7.074951572430155,up-to-date,none,1387616.2349949544,container,14.331552449902878,major,yes,regular,in place,POL4,Region3,POD3,Region3,2,3.2115377525391495,high,71.28301174818222,2023-11-12,Low Risk
9671.912106224969,17.760233685006206,30.946484533196706,4,0,2,0,2,2,0,4.466789731549959,non-hazardous,well-maintained,stormy,low,excellent,0.7920527517536573,none,congested areas,non-compliant,11.588990038522212,up-to-date,partial,1435875.9327888212,container,25.41740164639792,critical,yes,irregular,in place,POL2,Region2,POD2,Region2,1,5.962025965620321,low,80.43881542058135,2022-12-13,Medium Risk
8486.91611716151,16.417582041525968,19.502128346349714,5,2,1,0,0,0,0,7.251524747119354,hazardous,well-maintained,stormy,low,excellent,0.5195402256483799,port closures,shallow waters,non-compliant,11.509645042351577,up-to-date,full,1927357.88528603,bulk carrier,21.77595234725058,major,no,regular,in place,POL2,Region1,POD4,Region3,0,4.4958765544322405,high,134.7579335866272,2022-06-28,Low Risk
8649.218428595279,22.007175674945554,37.867195382270616,3,1,2,0,0,1,1,2.8845637898821916,non-hazardous,well-maintained,calm,low,good,0.5132870055920832,none,congested areas,non-compliant,7.4648840786426565,overdue,full,1185868.807023342,bulk carrier,26.817475900098525,minor,yes,irregular,in place,POL3,Region2,POD4,Region1,1,3.912937537456009,medium,124.42936012815,2022-11-22,Low Risk
8159.226152892715,18.6881916333436,32.19139467248551,4,2,1,2,1,2,0,13.408578646757125,hazardous,poor,calm,high,fair,0.6211399955359105,strikes,congested areas,non-compliant,10.630330961514973,overdue,none,1770412.2120664613,bulk carrier,23.96568623774442,critical,yes,regular,in place,POL3,Region2,POD3,Region1,2,4.402679148018678,medium,124.48015001309655,2023-12-06,Low Risk
9495.201401596018,20.555760541495445,38.150247384678046,2,0,2,1,2,0,2,18.706069532070273,hazardous,well-maintained,calm,medium,poor,0.5339535617551698,none,clear,non-compliant,7.5189023326290165,overdue,none,1096146.1526777965,container,29.088243115760847,minor,no,regular,not in place,POL3,Region3,POD4,Region1,0,1.7747849214082918,low,116.9569129381633,2022-02-12,Medium Risk
5644.9972009043995,21.32568736384708,30.630580590472995,0,1,1,2,1,2,2,10.437292553765257,hazardous,well-maintained,calm,low,excellent,0.3856229772002968,strikes,shallow waters,compliant,10.849012280259469,up-to-date,full,1439566.1309278402,container,22.850303503364273,major,no,irregular,in place,POL3,Region3,POD3,Region1,0,3.063227216369607,medium,74.58578349030955,2022-12-06,Medium Risk
9366.698144161546,23.61203828365058,31.004397871649022,0,0,3,0,1,3,0,8.036804822042164,hazardous,poor,calm,low,excellent,0.2735193011147008,strikes,shallow waters,compliant,7.182282241516833,up-to-date,full,1749876.7098772246,bulk carrier,33.8710476361401,minor,yes,regular,in place,POL4,Region3,POD3,Region3,1,2.584669876042709,medium,89.05673519527012,2023-10-30,Medium Risk
7717.975292047143,15.399857918606383,44.96200440544939,3,0,2,2,1,2,3,2.5801482388094037,hazardous,poor,stormy,high,fair,0.732681845601692,strikes,shallow waters,compliant,12.40938181308366,up-to-date,full,1585107.57144167,bulk carrier,21.49445932362582,minor,no,irregular,not in place,POL4,Region3,POD2,Region1,1,3.5630395954080316,medium,76.33485179567276,2022-04-02,High Risk
8108.028152164586,12.343976947909468,33.81896646820876,5,0,3,1,0,1,1,4.4854546695614,non-hazardous,poor,calm,high,good,0.7916503783700305,none,congested areas,compliant,7.393430575938082,up-to-date,partial,1099692.5486795586,bulk carrier,20.498127068648227,major,no,regular,in place,POL4,Region3,POD4,Region1,1,4.063110137474682,low,88.99694274984556,2023-02-22,Medium Risk
